S1_std,S1_val,P_choose1,N_trials
0.5029733718731743,-2.5661000000000005,0.0125,80
0.5029733718731743,-2.3161000000000005,0.025,80
0.5029733718731743,-2.0661000000000005,0.075,80
0.5029733718731743,-1.8161000000000005,0.1,80
0.5029733718731743,-1.5661000000000005,0.1625,80
0.5029733718731743,-1.3161000000000005,0.3,80
0.5029733718731743,-1.0661000000000005,0.325,80
0.5029733718731743,-0.8161000000000005,0.55,80
0.5029733718731743,-0.5661000000000005,0.625,80
0.5029733718731743,-0.3161000000000005,0.7125,80
0.5029733718731743,-0.0661000000000004,0.825,80
0.5029733718731743,0.1838999999999995,0.8875,80
0.5029733718731743,0.4338999999999995,0.9875,80
0.5029733718731743,0.6838999999999995,0.95,80
0.5029733718731743,0.9338999999999996,1.0,80
0.5029733718731743,1.1838999999999995,1.0,80
0.5029733718731743,1.4338999999999995,1.0,80
0.5029733718731743,1.6838999999999995,1.0,80
0.5029733718731743,1.9338999999999995,1.0,80
0.5029733718731743,2.1838999999999995,1.0,80
0.5029733718731743,2.4338999999999995,1.0,80
0.5029733718731743,2.6838999999999995,1.0,80
0.5029733718731743,2.9338999999999995,1.0,80
0.5029733718731743,3.1838999999999995,1.0,80
0.5865398086138746,-4.8161000000000005,0.0,80
0.5865398086138746,-4.5661000000000005,0.0,80
0.5865398086138746,-4.3161000000000005,0.0,80
0.5865398086138746,-4.0661000000000005,0.0,80
0.5865398086138746,-3.816100000000001,0.0,80
0.5865398086138746,-3.5661000000000005,0.0,80
0.5865398086138746,-3.3161000000000005,0.0,80
0.5865398086138746,-3.0661000000000005,0.0,80
0.5865398086138746,-2.8161000000000005,0.0,80
0.5865398086138746,-2.5661000000000005,0.0125,80
0.5865398086138746,-2.3161000000000005,0.075,80
0.5865398086138746,-2.0661000000000005,0.1,80
0.5865398086138746,-1.8161000000000005,0.075,80
0.5865398086138746,-1.5661000000000005,0.1625,80
0.5865398086138746,-1.3161000000000005,0.3125,80
0.5865398086138746,-1.0661000000000005,0.4375,80
0.5865398086138746,-0.8161000000000005,0.5,80
0.5865398086138746,-0.5661000000000005,0.5375,80
0.5865398086138746,-0.3161000000000005,0.7125,80
0.5865398086138746,-0.0661000000000004,0.8375,80
0.5865398086138746,0.1838999999999995,0.8625,80
0.5865398086138746,0.4338999999999995,0.9375,80
0.5865398086138746,0.6838999999999995,0.95,80
0.5865398086138746,0.9338999999999996,0.9875,80
0.5865398086138746,1.1838999999999995,0.9875,80
0.5865398086138746,1.4338999999999995,1.0,80
0.5865398086138746,1.6838999999999995,1.0,80
0.5865398086138746,1.9338999999999995,1.0,80
0.5865398086138746,2.1838999999999995,1.0,80
0.5865398086138746,2.4338999999999995,1.0,80
0.5865398086138746,2.6838999999999995,1.0,80
0.5865398086138746,2.9338999999999995,1.0,80
0.5865398086138746,3.1838999999999995,1.0,80
0.6839903786706789,-4.8161000000000005,0.0,80
0.6839903786706789,-4.5661000000000005,0.0,80
0.6839903786706789,-4.3161000000000005,0.0,80
0.6839903786706789,-4.0661000000000005,0.0,80
0.6839903786706789,-3.816100000000001,0.0,80
0.6839903786706789,-3.5661000000000005,0.0,80
0.6839903786706789,-3.3161000000000005,0.0125,80
0.6839903786706789,-3.0661000000000005,0.0,80
0.6839903786706789,-2.8161000000000005,0.0125,80
0.6839903786706789,-2.5661000000000005,0.0875,80
0.6839903786706789,-2.3161000000000005,0.075,80
0.6839903786706789,-2.0661000000000005,0.175,80
0.6839903786706789,-1.8161000000000005,0.175,80
0.6839903786706789,-1.5661000000000005,0.1875,80
0.6839903786706789,-1.3161000000000005,0.325,80
0.6839903786706789,-1.0661000000000005,0.45,80
0.6839903786706789,-0.8161000000000005,0.5,80
0.6839903786706789,-0.5661000000000005,0.475,80
0.6839903786706789,-0.3161000000000005,0.6875,80
0.6839903786706789,-0.0661000000000004,0.8,80
0.6839903786706789,0.1838999999999995,0.8375,80
0.6839903786706789,0.4338999999999995,0.875,80
0.6839903786706789,0.6838999999999995,0.9375,80
0.6839903786706789,0.9338999999999996,0.9625,80
0.6839903786706789,1.1838999999999995,0.95,80
0.6839903786706789,1.4338999999999995,0.975,80
0.6839903786706789,1.6838999999999995,1.0,80
0.6839903786706789,1.9338999999999995,1.0,80
0.6839903786706789,2.1838999999999995,1.0,80
0.6839903786706789,2.4338999999999995,1.0,80
0.6839903786706789,2.6838999999999995,1.0,80
0.6839903786706789,2.9338999999999995,1.0,80
0.6839903786706789,3.1838999999999995,1.0,80
0.7976318593271214,-4.8161000000000005,0.0,80
0.7976318593271214,-4.5661000000000005,0.0,80
0.7976318593271214,-4.3161000000000005,0.0,80
0.7976318593271214,-4.0661000000000005,0.0,80
0.7976318593271214,-3.816100000000001,0.0125,80
0.7976318593271214,-3.5661000000000005,0.025,80
0.7976318593271214,-3.3161000000000005,0.05,80
0.7976318593271214,-3.0661000000000005,0.075,80
0.7976318593271214,-2.8161000000000005,0.0625,80
0.7976318593271214,-2.5661000000000005,0.0375,80
0.7976318593271214,-2.3161000000000005,0.1375,80
0.7976318593271214,-2.0661000000000005,0.0875,80
0.7976318593271214,-1.8161000000000005,0.225,80
0.7976318593271214,-1.5661000000000005,0.325,80
0.7976318593271214,-1.3161000000000005,0.2375,80
0.7976318593271214,-1.0661000000000005,0.375,80
0.7976318593271214,-0.8161000000000005,0.45,80
0.7976318593271214,-0.5661000000000005,0.525,80
0.7976318593271214,-0.3161000000000005,0.65,80
0.7976318593271214,-0.0661000000000004,0.725,80
0.7976318593271214,0.1838999999999995,0.8125,80
0.7976318593271214,0.4338999999999995,0.8625,80
0.7976318593271214,0.6838999999999995,0.9,80
0.7976318593271214,0.9338999999999996,0.9125,80
0.7976318593271214,1.1838999999999995,0.925,80
0.7976318593271214,1.4338999999999995,0.9875,80
0.7976318593271214,1.6838999999999995,0.9875,80
0.7976318593271214,1.9338999999999995,1.0,80
0.7976318593271214,2.1838999999999995,0.9875,80
0.7976318593271214,2.4338999999999995,1.0,80
0.7976318593271214,2.6838999999999995,1.0,80
0.7976318593271214,2.9338999999999995,1.0,80
0.7976318593271214,3.1838999999999995,1.0,80
0.9301542870385318,-4.8161000000000005,0.0,80
0.9301542870385318,-4.5661000000000005,0.0125,80
0.9301542870385318,-4.3161000000000005,0.0,80
0.9301542870385318,-4.0661000000000005,0.0,80
0.9301542870385318,-3.816100000000001,0.025,80
0.9301542870385318,-3.5661000000000005,0.0125,80
0.9301542870385318,-3.3161000000000005,0.025,80
0.9301542870385318,-3.0661000000000005,0.1625,80
0.9301542870385318,-2.8161000000000005,0.0625,80
0.9301542870385318,-2.5661000000000005,0.0625,80
0.9301542870385318,-2.3161000000000005,0.125,80
0.9301542870385318,-2.0661000000000005,0.1,80
0.9301542870385318,-1.8161000000000005,0.1875,80
0.9301542870385318,-1.5661000000000005,0.375,80
0.9301542870385318,-1.3161000000000005,0.3375,80
0.9301542870385318,-1.0661000000000005,0.375,80
0.9301542870385318,-0.8161000000000005,0.4625,80
0.9301542870385318,-0.5661000000000005,0.5625,80
0.9301542870385318,-0.3161000000000005,0.5375,80
0.9301542870385318,-0.0661000000000004,0.5875,80
0.9301542870385318,0.1838999999999995,0.75,80
0.9301542870385318,0.4338999999999995,0.8875,80
0.9301542870385318,0.6838999999999995,0.85,80
0.9301542870385318,0.9338999999999996,0.9375,80
0.9301542870385318,1.1838999999999995,0.9125,80
0.9301542870385318,1.4338999999999995,0.925,80
0.9301542870385318,1.6838999999999995,0.975,80
0.9301542870385318,1.9338999999999995,0.9875,80
0.9301542870385318,2.1838999999999995,0.9875,80
0.9301542870385318,2.4338999999999995,0.9875,80
0.9301542870385318,2.6838999999999995,1.0,80
0.9301542870385318,2.9338999999999995,1.0,80
0.9301542870385318,3.1838999999999995,0.9875,80
1.0846946339706482,-4.8161000000000005,0.0,80
1.0846946339706482,-4.5661000000000005,0.0,80
1.0846946339706482,-4.3161000000000005,0.0125,80
1.0846946339706482,-4.0661000000000005,0.0,80
1.0846946339706482,-3.816100000000001,0.05,80
1.0846946339706482,-3.5661000000000005,0.1125,80
1.0846946339706482,-3.3161000000000005,0.0625,80
1.0846946339706482,-3.0661000000000005,0.1375,80
1.0846946339706482,-2.8161000000000005,0.125,80
1.0846946339706482,-2.5661000000000005,0.1375,80
1.0846946339706482,-2.3161000000000005,0.225,80
1.0846946339706482,-2.0661000000000005,0.2125,80
1.0846946339706482,-1.8161000000000005,0.25,80
1.0846946339706482,-1.5661000000000005,0.3875,80
1.0846946339706482,-1.3161000000000005,0.425,80
1.0846946339706482,-1.0661000000000005,0.525,80
1.0846946339706482,-0.8161000000000005,0.5,80
1.0846946339706482,-0.5661000000000005,0.6125,80
1.0846946339706482,-0.3161000000000005,0.5375,80
1.0846946339706482,-0.0661000000000004,0.625,80
1.0846946339706482,0.1838999999999995,0.775,80
1.0846946339706482,0.4338999999999995,0.8125,80
1.0846946339706482,0.6838999999999995,0.825,80
1.0846946339706482,0.9338999999999996,0.8,80
1.0846946339706482,1.1838999999999995,0.9,80
1.0846946339706482,1.4338999999999995,0.9375,80
1.0846946339706482,1.6838999999999995,0.9125,80
1.0846946339706482,1.9338999999999995,0.8875,80
1.0846946339706482,2.1838999999999995,0.9375,80
1.0846946339706482,2.4338999999999995,0.975,80
1.0846946339706482,2.6838999999999995,0.9875,80
1.0846946339706482,2.9338999999999995,0.9875,80
1.0846946339706482,3.1838999999999995,1.0,80
1.264911064067352,-4.8161000000000005,0.0,80
1.264911064067352,-4.5661000000000005,0.1,80
1.264911064067352,-4.3161000000000005,0.05,80
1.264911064067352,-4.0661000000000005,0.075,80
1.264911064067352,-3.816100000000001,0.125,80
1.264911064067352,-3.5661000000000005,0.1,80
1.264911064067352,-3.3161000000000005,0.0375,80
1.264911064067352,-3.0661000000000005,0.1375,80
1.264911064067352,-2.8161000000000005,0.2,80
1.264911064067352,-2.5661000000000005,0.2375,80
1.264911064067352,-2.3161000000000005,0.2125,80
1.264911064067352,-2.0661000000000005,0.375,80
1.264911064067352,-1.8161000000000005,0.3375,80
1.264911064067352,-1.5661000000000005,0.3125,80
1.264911064067352,-1.3161000000000005,0.4125,80
1.264911064067352,-1.0661000000000005,0.4375,80
1.264911064067352,-0.8161000000000005,0.4375,80
1.264911064067352,-0.5661000000000005,0.625,80
1.264911064067352,-0.3161000000000005,0.575,80
1.264911064067352,-0.0661000000000004,0.5875,80
1.264911064067352,0.1838999999999995,0.675,80
1.264911064067352,0.4338999999999995,0.6125,80
1.264911064067352,0.6838999999999995,0.7125,80
1.264911064067352,0.9338999999999996,0.6875,80
1.264911064067352,1.1838999999999995,0.825,80
1.264911064067352,1.4338999999999995,0.8375,80
1.264911064067352,1.6838999999999995,0.9125,80
1.264911064067352,1.9338999999999995,0.9,80
1.264911064067352,2.1838999999999995,0.95,80
1.264911064067352,2.4338999999999995,0.925,80
1.264911064067352,2.6838999999999995,0.95,80
1.264911064067352,2.9338999999999995,0.9375,80
1.264911064067352,3.1838999999999995,0.95,80
1.4750695263818336,-4.8161000000000005,0.1125,80
1.4750695263818336,-4.5661000000000005,0.0625,80
1.4750695263818336,-4.3161000000000005,0.0875,80
1.4750695263818336,-4.0661000000000005,0.1,80
1.4750695263818336,-3.816100000000001,0.1125,80
1.4750695263818336,-3.5661000000000005,0.225,80
1.4750695263818336,-3.3161000000000005,0.15,80
1.4750695263818336,-3.0661000000000005,0.1875,80
1.4750695263818336,-2.8161000000000005,0.225,80
1.4750695263818336,-2.5661000000000005,0.325,80
1.4750695263818336,-2.3161000000000005,0.2875,80
1.4750695263818336,-2.0661000000000005,0.3375,80
1.4750695263818336,-1.8161000000000005,0.3125,80
1.4750695263818336,-1.5661000000000005,0.3875,80
1.4750695263818336,-1.3161000000000005,0.5,80
1.4750695263818336,-1.0661000000000005,0.5125,80
1.4750695263818336,-0.8161000000000005,0.475,80
1.4750695263818336,-0.5661000000000005,0.4875,80
1.4750695263818336,-0.3161000000000005,0.5625,80
1.4750695263818336,-0.0661000000000004,0.5,80
1.4750695263818336,0.1838999999999995,0.675,80
1.4750695263818336,0.4338999999999995,0.7875,80
1.4750695263818336,0.6838999999999995,0.7125,80
1.4750695263818336,0.9338999999999996,0.6625,80
1.4750695263818336,1.1838999999999995,0.75,80
1.4750695263818336,1.4338999999999995,0.7875,80
1.4750695263818336,1.6838999999999995,0.8625,80
1.4750695263818336,1.9338999999999995,0.825,80
1.4750695263818336,2.1838999999999995,0.7875,80
1.4750695263818336,2.4338999999999995,0.9,80
1.4750695263818336,2.6838999999999995,0.925,80
1.4750695263818336,2.9338999999999995,0.95,80
1.4750695263818336,3.1838999999999995,0.9,80
1.7201447354440031,-4.8161000000000005,0.1,80
1.7201447354440031,-4.5661000000000005,0.1375,80
1.7201447354440031,-4.3161000000000005,0.175,80
1.7201447354440031,-4.0661000000000005,0.1,80
1.7201447354440031,-3.816100000000001,0.1625,80
1.7201447354440031,-3.5661000000000005,0.2125,80
1.7201447354440031,-3.3161000000000005,0.2375,80
1.7201447354440031,-3.0661000000000005,0.3375,80
1.7201447354440031,-2.8161000000000005,0.225,80
1.7201447354440031,-2.5661000000000005,0.2875,80
1.7201447354440031,-2.3161000000000005,0.4,80
1.7201447354440031,-2.0661000000000005,0.3125,80
1.7201447354440031,-1.8161000000000005,0.3125,80
1.7201447354440031,-1.5661000000000005,0.3375,80
1.7201447354440031,-1.3161000000000005,0.4625,80
1.7201447354440031,-1.0661000000000005,0.55,80
1.7201447354440031,-0.8161000000000005,0.525,80
1.7201447354440031,-0.5661000000000005,0.5625,80
1.7201447354440031,-0.3161000000000005,0.5625,80
1.7201447354440031,-0.0661000000000004,0.575,80
1.7201447354440031,0.1838999999999995,0.5625,80
1.7201447354440031,0.4338999999999995,0.65,80
1.7201447354440031,0.6838999999999995,0.7,80
1.7201447354440031,0.9338999999999996,0.6875,80
1.7201447354440031,1.1838999999999995,0.7,80
1.7201447354440031,1.4338999999999995,0.75,80
1.7201447354440031,1.6838999999999995,0.7625,80
1.7201447354440031,1.9338999999999995,0.7625,80
1.7201447354440031,2.1838999999999995,0.85,80
1.7201447354440031,2.4338999999999995,0.8625,80
1.7201447354440031,2.6838999999999995,0.7875,80
1.7201447354440031,2.9338999999999995,0.9,80
1.7201447354440031,3.1838999999999995,0.9,80
2.005937928996158,-4.8161000000000005,0.175,80
2.005937928996158,-4.5661000000000005,0.15,80
2.005937928996158,-4.3161000000000005,0.2125,80
2.005937928996158,-4.0661000000000005,0.2875,80
2.005937928996158,-3.816100000000001,0.25,80
2.005937928996158,-3.5661000000000005,0.2125,80
2.005937928996158,-3.3161000000000005,0.225,80
2.005937928996158,-3.0661000000000005,0.3375,80
2.005937928996158,-2.8161000000000005,0.325,80
2.005937928996158,-2.5661000000000005,0.3875,80
2.005937928996158,-2.3161000000000005,0.3625,80
2.005937928996158,-2.0661000000000005,0.4375,80
2.005937928996158,-1.8161000000000005,0.3125,80
2.005937928996158,-1.5661000000000005,0.475,80
2.005937928996158,-1.3161000000000005,0.5,80
2.005937928996158,-1.0661000000000005,0.4,80
2.005937928996158,-0.8161000000000005,0.5,80
2.005937928996158,-0.5661000000000005,0.55,80
2.005937928996158,-0.3161000000000005,0.575,80
2.005937928996158,-0.0661000000000004,0.6875,80
2.005937928996158,0.1838999999999995,0.6125,80
2.005937928996158,0.4338999999999995,0.6625,80
2.005937928996158,0.6838999999999995,0.7375,80
2.005937928996158,0.9338999999999996,0.7,80
2.005937928996158,1.1838999999999995,0.6625,80
2.005937928996158,1.4338999999999995,0.675,80
2.005937928996158,1.6838999999999995,0.7125,80
2.005937928996158,1.9338999999999995,0.6875,80
2.005937928996158,2.1838999999999995,0.7875,80
2.005937928996158,2.4338999999999995,0.85,80
2.005937928996158,2.6838999999999995,0.7875,80
2.005937928996158,2.9338999999999995,0.8125,80
2.005937928996158,3.1838999999999995,0.75,80
2.339214190570293,-4.8161000000000005,0.2375,80
2.339214190570293,-4.5661000000000005,0.3,80
2.339214190570293,-4.3161000000000005,0.275,80
2.339214190570293,-4.0661000000000005,0.275,80
2.339214190570293,-3.816100000000001,0.2875,80
2.339214190570293,-3.5661000000000005,0.3125,80
2.339214190570293,-3.3161000000000005,0.275,80
2.339214190570293,-3.0661000000000005,0.2,80
2.339214190570293,-2.8161000000000005,0.3375,80
2.339214190570293,-2.5661000000000005,0.3875,80
2.339214190570293,-2.3161000000000005,0.3875,80
2.339214190570293,-2.0661000000000005,0.3625,80
2.339214190570293,-1.8161000000000005,0.4,80
2.339214190570293,-1.5661000000000005,0.475,80
2.339214190570293,-1.3161000000000005,0.45,80
2.339214190570293,-1.0661000000000005,0.4375,80
2.339214190570293,-0.8161000000000005,0.5375,80
2.339214190570293,-0.5661000000000005,0.4125,80
2.339214190570293,-0.3161000000000005,0.475,80
2.339214190570293,-0.0661000000000004,0.5625,80
2.339214190570293,0.1838999999999995,0.5875,80
2.339214190570293,0.4338999999999995,0.55,80
2.339214190570293,0.6838999999999995,0.5625,80
2.339214190570293,0.9338999999999996,0.6375,80
2.339214190570293,1.1838999999999995,0.6,80
2.339214190570293,1.4338999999999995,0.6125,80
2.339214190570293,1.6838999999999995,0.725,80
2.339214190570293,1.9338999999999995,0.625,80
2.339214190570293,2.1838999999999995,0.7125,80
2.339214190570293,2.4338999999999995,0.7375,80
2.339214190570293,2.6838999999999995,0.8125,80
2.339214190570293,2.9338999999999995,0.7875,80
2.339214190570293,3.1838999999999995,0.725,80
2.7278625875047764,-4.8161000000000005,0.3625,80
2.7278625875047764,-4.5661000000000005,0.3125,80
2.7278625875047764,-4.3161000000000005,0.35,80
2.7278625875047764,-4.0661000000000005,0.3125,80
2.7278625875047764,-3.816100000000001,0.3625,80
2.7278625875047764,-3.5661000000000005,0.375,80
2.7278625875047764,-3.3161000000000005,0.3625,80
