S1_std,S2_std,S2_val,S1_val,P_choose1,N_trials
1.1273823480910643,1.1273823480910643,-0.8161,-3.8161,0.06666666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,-3.5661,0.18333333333333332,60
1.1273823480910643,1.1273823480910643,-0.8161,-3.3161,0.11666666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,-3.0661,0.13333333333333333,60
1.1273823480910643,1.1273823480910643,-0.8161,-2.8161,0.21666666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,-2.5661,0.25,60
1.1273823480910643,1.1273823480910643,-0.8161,-2.3161,0.21666666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,-2.0661,0.26666666666666666,60
1.1273823480910643,1.1273823480910643,-0.8161,-1.8161,0.4166666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,-1.5661,0.4166666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,-1.3161,0.5333333333333333,60
1.1273823480910643,1.1273823480910643,-0.8161,-1.0661,0.45,60
1.1273823480910643,1.1273823480910643,-0.8161,-0.8161,0.45,60
1.1273823480910643,1.1273823480910643,-0.8161,-0.5661,0.4,60
1.1273823480910643,1.1273823480910643,-0.8161,-0.3161,0.5,60
1.1273823480910643,1.1273823480910643,-0.8161,-0.0661,0.6833333333333333,60
1.1273823480910643,1.1273823480910643,-0.8161,0.1838999999999999,0.7166666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,0.4338999999999999,0.7166666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,0.6839,0.7166666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,0.9339,0.7666666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,1.1839,0.7,60
1.1273823480910643,1.1273823480910643,-0.8161,1.4339,0.8666666666666667,60
1.1273823480910643,1.1273823480910643,-0.8161,1.6839,0.9,60
1.1273823480910643,1.1273823480910643,-0.8161,1.9339,0.85,60
1.1273823480910643,1.1273823480910643,-0.8161,2.1839,0.8333333333333334,60
1.424530879470121,1.424530879470121,-0.8161,-3.8161,0.15,60
1.424530879470121,1.424530879470121,-0.8161,-3.5661,0.2,60
1.424530879470121,1.424530879470121,-0.8161,-3.3161,0.18333333333333332,60
1.424530879470121,1.424530879470121,-0.8161,-3.0661,0.23333333333333334,60
1.424530879470121,1.424530879470121,-0.8161,-2.8161,0.3333333333333333,60
1.424530879470121,1.424530879470121,-0.8161,-2.5661,0.2833333333333333,60
1.424530879470121,1.424530879470121,-0.8161,-2.3161,0.2833333333333333,60
1.424530879470121,1.424530879470121,-0.8161,-2.0661,0.36666666666666664,60
1.424530879470121,1.424530879470121,-0.8161,-1.8161,0.36666666666666664,60
1.424530879470121,1.424530879470121,-0.8161,-1.5661,0.43333333333333335,60
1.424530879470121,1.424530879470121,-0.8161,-1.3161,0.5333333333333333,60
1.424530879470121,1.424530879470121,-0.8161,-1.0661,0.38333333333333336,60
1.424530879470121,1.424530879470121,-0.8161,-0.8161,0.55,60
1.424530879470121,1.424530879470121,-0.8161,-0.5661,0.6333333333333333,60
1.424530879470121,1.424530879470121,-0.8161,-0.3161,0.4666666666666667,60
1.424530879470121,1.424530879470121,-0.8161,-0.0661,0.5666666666666667,60
1.424530879470121,1.424530879470121,-0.8161,0.1838999999999999,0.6,60
1.424530879470121,1.424530879470121,-0.8161,0.4338999999999999,0.6666666666666666,60
1.424530879470121,1.424530879470121,-0.8161,0.6839,0.6833333333333333,60
1.424530879470121,1.424530879470121,-0.8161,0.9339,0.75,60
1.424530879470121,1.424530879470121,-0.8161,1.1839,0.75,60
1.424530879470121,1.424530879470121,-0.8161,1.4339,0.7,60
1.424530879470121,1.424530879470121,-0.8161,1.6839,0.7666666666666667,60
1.424530879470121,1.424530879470121,-0.8161,1.9339,0.8,60
1.424530879470121,1.424530879470121,-0.8161,2.1839,0.8166666666666667,60
1.8,1.8,-0.8161,-3.8161,0.3,60
1.8,1.8,-0.8161,-3.5661,0.3,60
1.8,1.8,-0.8161,-3.3161,0.36666666666666664,60
1.8,1.8,-0.8161,-3.0661,0.2833333333333333,60
1.8,1.8,-0.8161,-2.8161,0.3,60
1.8,1.8,-0.8161,-2.5661,0.38333333333333336,60
1.8,1.8,-0.8161,-2.3161,0.38333333333333336,60
1.8,1.8,-0.8161,-2.0661,0.4166666666666667,60
1.8,1.8,-0.8161,-1.8161,0.43333333333333335,60
1.8,1.8,-0.8161,-1.5661,0.4166666666666667,60
1.8,1.8,-0.8161,-1.3161,0.4666666666666667,60
1.8,1.8,-0.8161,-1.0661,0.5,60
1.8,1.8,-0.8161,-0.8161,0.45,60
1.8,1.8,-0.8161,-0.5661,0.43333333333333335,60
1.8,1.8,-0.8161,-0.3161,0.55,60
1.8,1.8,-0.8161,-0.0661,0.6333333333333333,60
1.8,1.8,-0.8161,0.1838999999999999,0.43333333333333335,60
1.8,1.8,-0.8161,0.4338999999999999,0.6,60
1.8,1.8,-0.8161,0.6839,0.4666666666666667,60
1.8,1.8,-0.8161,0.9339,0.5166666666666667,60
1.8,1.8,-0.8161,1.1839,0.55,60
1.8,1.8,-0.8161,1.4339,0.6333333333333333,60
1.8,1.8,-0.8161,1.6839,0.5833333333333334,60
1.8,1.8,-0.8161,1.9339,0.75,60
1.8,1.8,-0.8161,2.1839,0.8333333333333334,60
